"deduptitle"
"|aAnalyses of heterozygosity and fitness in jewelweeds (Impatiens spp.; Balsaminaceae) using VNTR multilocus probes /|cby Ioana Popescu |aPopescu, Ioana"
"|aCognitive correlates of psychosocial outcome in bipolar disorder /|cby Kelly Elizabeth Wilder-Willis |aWilder-Willis, Kelly Elizabeth"
"|aIndirect photometric detection for the determination of captopril in tablet dosage forms by anion-exchange and ion-pair reversed-phase high performance liquid chromatography /|cby Tahseen Mirza |aMirza, Tahseen"
"|aBarriers influencing implementation of the National Science Education Standards by middle school teachers engaged in collaborative professional development /|cby Carla C. Johnson |aJohnson, Carla C"
"|aMultinational corporation's subsidiary operations :|bchannel management, subsidiary performance, and the entry mode decision /|cby Rajdeep Grewal |aGrewal, Rajdeep"
"|aScaling an instrument to measure socio-organizational risk for work-related musculoskeletal injury in nurses /|cby Mattie H. Burton |aBurton, Mattie H"
"|aHigh speed adaptive signal processing algorithms using the delta operator /|cby Parthapratim De |aDe, Parthapratim"
"|aA new method for the solution of the incompressible Navier-Stokes equations /|cby Hazem Said |aSaid, Hazem"
"|aAssessing the relative effects of macro-level predictors of crime :|ba meta-analysis /|cby Travis C. Pratt |aPratt, Travis"
"|aIdentification of critical PDX-1 binding sites in the duodenal-specific enhancer of the human adenosine deaminase gene /|cby Sharon Y. Richardson-Lowe |aRichardson-Lowe, Sharon Y"
"|aAnaerobic/aerobic biodegradation of pentachlorophenol using GAC fluidized bed bioreactors :|boptimization of the empty bed contact time /|cby Gregory J. Wilson |aWilson, Gregory J"
"|aFamily and peer relationships and depression in children :|ban evaluation of the linkages, with age and gender as moderators /|cby Melissa Jean Carris |aCarris, Melissa Jean"
"|aDimensionality reduction for classification /|cby Rohit M. Lotlikar |aLotlikar, Rohit M"
"|aWomen's perceptions of alcoholism treatment experiences in federally subsidized, residential programs /|cby Lauretta P. Omeltschenko |aOmeltschenko, Lauretta P"
"|aPrice divergence in the gasoline store industry :|btheoretical and empirical considerations /|cby Rafael Alcaraz |aAlcaraz, Rafael"
"|aA study of the effect of certain formulation variables on the mucoadhesive properties of per oral sucralfate suspensions /|cby Douglas J. Dobrozsi |aDobrozsi, Douglas J"
"|aAssociation of APC, EB1, and the microtubule cytoskeleton is regulated by CDK1 /|cby Christopher P. Trzepacz |aTrzepacz, Christopher P"
"|aThe cellist's right hand :|ba guidebook for pedagogy and practice /|cby Jack Erik Anderson |aAnderson, Jack Erik"
"|aAssessment and modeling of indoor air quality /|cby Christopher F. Green |aGreen, Christopher F"
"|aMode field analysis of semiconductor and curved integrated optical waveguides using near field scanning optical microscopy /|cby David Harlan Naghski |aNaghski, David Harlan"
"|aProlactin regulation of glycosylation-dependent cell adhesion molecule 1 expression in mouse mammary epithelial cells /|cby Zhaoyuan Hou |aHou, Zhaoyuan"
"|aThe rhetoric and ideology of multicultural education :|bresponses to Arthur M. Schlesinger Jr. /|cby Nelson C. Vincent |aVincent, Nelson C"
"|aThe influence of upwardly mobile African American women's racial identity development on anticipated satisfaction of counseling services /|cby Jacqueline Rene Smith |aSmith, Jacqueline Rene"
"|aSpecification of the independent effect of voter registration on turnout :|bOhio presidential elections 1888-1976 /|cby Louis V. Martin |aMartin, Louis V"
"|aPhysics, frivolity and ""Madame Pompon-Newton"" :|bthe historical reception of the Marquise du Chatelet from 1750 to 1996 /|cby Lydia D. Allen |aAllen, Lydia D"
"|aThe differences in treatment of sexism in the French language between France and Quebec /|cby Mara Noelle Dornbrook |aDornbrook, Mara Noelle"
"|aNationalism in the piano works of Manuel de Falla /|cby Chin-Chuan Chang |aChang, Chin-Chuan"
"|aProcessing-structure-property relationship in sputter deposited Cr/CrN coatings /|cby Mahendra Pakala |aPakala, Mahendra"
"|aDrama and poetry in the music of Maria Luisa Ozaita (B. 1939) /|cby María José Martin |aMartin, María José"
"|aStudent attitude and achievement in an online graduate statistics course /|cby Candace L. Gunnarsson |aGunnarsson, Candace L"
"|aThe effects of socialization on African American women's decision to pursue a doctoral degree /|cby Constance J. Johnson |aJohnson, Constance J"
"|aThe official Ohio lands book /|cwritten by George W. Knepper ; cover art by Annette Salrin |aKnepper, George W.,|d1926- |a1st pbk. ed"
"|aOn the supramolecular structure in model PDMS elastomers /|cby Brent D. Viers |aViers, Brent D"
"|aCorrosion protection of aluminum by silane-based surface treatment /|cby Jun Song |aSong, Jun"
"|aCell cycle control by the APC tumor suppressor /|cby Christopher D. Heinen |aHeinen, Christopher D"
"|aThe effects of an experimental group treatment on the life satisfaction of female religious retirees /|cby Frances Marie Repka |aRepka, Frances Marie"
"|aDifferential induction of hepatic cytochrome P450 3A enzyme(s) by taxane anticancer agents :|bmolecular mechanisms and clinical implications /|cby Srikanth Nallani Chakravarthula |aChakravarthula, Srikanth Nallani"
"|aFunctions of the APC tumor suppressor in differentiation and apoptosis /|cby Kira Steigerwald |aSteigerwald, Kira"
"|aDo ethical investors matter? Investor responses to disinvestment /|cby Elizabeth Haradon |aHaradon, Elizabeth"
"|aThe lived experience of receiving and caring for a technology dependent infant in the home /|cby Lisa Spangler Torok |aTorok, Lisa Spangler"
"|aSkin wound healing paradigms and features of human neurofibromatosis type 1 disease /|cby Radhika P. Atit |aAtit, Radhika P"
"|aMolecular regulation of anterior and posterior cell fates in the primitive streak stage avian embryo /|cby Lisa Ann Ehrman |aEhrman, Lisa Ann"
"|aPreceived mental and physical health :|bhow is it influenced by demographics, health behaviors, and access to health care resources? /|cby Saundra L. Regan |aRegan, Saundra L"
"|aPhase equilibria and transformations in the Ti-Al-Nb system /|cby Joseph C. Mishurda |aMishurda, Joseph C"
"|aAn expanded turnover model :|bexamination of the mediating role of three coping strategies on the job stress-anxiety relationship /|cby Anne Mathieu |aMathieu, Anne"
"|aFactors that influence the implementation of technology programs in Ohio public school districts /|cby Susan Korn Wilson |aWilson, Susan Korn"
"|aGender role orientation and racial differences in job stress and strain among female police officers /|cby Dionne Lynette Hollis |aHollis, Dionne Lynette"
"|aBiodegradation of the energetic compounds TNT, RDX, and HMX in fluidized-bed and activated sludge reactors /|cby Jan L. Davel |aDavel, Jan L"
"|aI. Photoaffinity crosslinking of Alzheimer's Disease β-amyloid fibrils; II. Proteomic analysis of endothelin-1 stimulated astrocytes /|cby Gregory F. Egnaczyk |aEgnaczyk, Gregory F"
"|aThe effect of diffusion in biological systems on nuclear magnetic resonance imaging /|cby Janaka Padmanath Wansapura |aWansapura, Janaka Padmanath"
"|aMusic as metaphor :|ba study of the political inspiration behind Frederic Rzewski's 36 variations on ""El pueblo unido jamás será vencido!"" (The people united will never be defeated!) a Chilean nueva canción by Sergio Ortega and Quilapayún /|cby Jessica Lynne Madsen |aMadsen, Jessica Lynne"
"|aThe philosophical foundations and practical use of choral music in the Church of Jesus Christ of Latter-Day Saints in the Twentieth century, focusing on the music of Robert Cundick, with emphasis on his sacred service, The Redeemer /|cby Brian Richard Bentley |aBentley, Brian Richard"
"|aThe game of life :|ba naturalistic study of communication patterns of a young boy with obsessive compulsive disorder, his family and a friend /|cby Susan C. Burns |aBurns, Susan C"
"|aThe effects of prenatal cocaine exposure on postnatal learning and memory in C57BL/6 mice /|cby Sandra Lynn Inman-Wood |aInman-Wood, Sandra Lynn"
"|aMagnetic particle separators and integrated biofilters for magnetic bead-based biochemical detection system /|cby Jin-Woo Choi |aChoi, Jin-Woo"
"|aTrends in demographics and professional practices in school psychology :|ba comparison of two national demographic studies /|cby Sawyer Hunley |aHunley, Sawyer"
"|aMethods for optimistic reclamation of fossils in time warp simulation /|cby Christopher H. Young |aYoung, Christopher H"
"|aThe virus of lymphogranuloma inguinale|c[by] Joseph T. Tamuro |aTamuro, Joseph Takeo"
"|aEndothelial cell recognition and phagocytosis of apoptotic lymphocytes /|cby Jacob Daniel Johnson |aJohnson, Jacob Daniel"
"|aAdvanced online control mode selection for gas turbine aircraft engines /|cby Matthew W. Wiseman |aWiseman, Matthew W"
"|aCombined safety and economic optimality in chemical process design|h[electronic resource] /|cby Kemal Hunkar Sahin |aSahin, Kemal Hunkar"
"|aCombining Ursatz and Grundgestalt :|ba Schenkerian-Schoenbergian analysis of coherence in Hugo Wolf's Italienisches Liederbuch /|cby Jon Clemens |aClemens, Jon"
"|aEvaluating the use of technology in a teacher preparation program :|bperspectives of the future teachers /|cby Patricia Emmerich Ney |aNey, Patricia Emmerich"
"|aWhy they bail :|bthe ecology of intern attrition in a professional development school /|cby Susan Keiffer-Barone |aKeiffer-Barone, Susan"
"|aDevelopment of silicon chemical wet etching toward the realization of an integrated thermal-electronic package /|cby Alexander D. Hölke |aHölke, Alexander D"
"|aThe influence of minor alloying additions on material behavior in FeAl and Ni₃Al-based intermetallics /|cby Aszetta D. Jordan |aJordan, Aszetta D"
"|aFrom concentration camp to campus :|ba history of the National Japanese American Student Relocation Council, 1942-1946 /|cby Allan W. Austin |aAustin, Allan W"
"|aThe growth of a self :|ba psychoanalytic reading of Beowulf /|cby Susan Hathaway Boydston |aBoydston, Susan Hathaway"
"|aAn analysis of capacitated packaging postponement /|cby Gregory A. Graman |aGraman, Gregory A"
"|aA sensory-based tool for learning :|bpromoting attention in first grade students /|cby Carol R. Scheerer |aScheerer, Carol R"
"|aConsequences and mechanism of 3,4-methylenedioxymethamphetamine (MDMA)-induced serotonin neurotoxicity /|cby Mahalakshmi Shankaran |aShankaran, Mahalakshmi"
"|aDenial level and coping style in a substance abuse treatment population /|cby Filomena Rodrigues Rebelo |aRebelo, Filomena Rodrigues"
"|aEvidence for singlet oxygen involvement in ischemia-reperfusion injury of isolated rat hearts :|ban electron paramagnetic resonance study /|cby John William Lee |aLee, John William"
"|aBiodegradation of azo dyes by bacterial strains isolated from Mill Creek Wastewater Treatment Plant, Cincinnati, Ohio /|cby Michael F. Coughlin |aCoughlin, Michael F"
"|aThe utility of the Beck Hopelessness Scale among females in drug treatment /|cby DeKimberlen Joneka Neely |aNeely, DeKimberlen Joneka"
"|aHydrolysis of two organophosphorous pesticides (Phorate and Terbufos) using simulated environmental conditions :|brates, mechanisms and product analysis /|cby Feng Hong |aHong, Feng"
"|aA case study of students' experiences in an on-line college physics course /|cby Kadriye Ozen |aOzen, Kadriye"
"|aA MEMS based liquid micro chromatographic system based upon (110) silicon /|cby Nevenka C. Golubovic |aGolubovic, Nevenka C"
"|aAn investigation of chromosomal content and origin of micronuclei /|cBelinda E. Peace |aPeace, Belinda E"
"|aThe history and development of the double bass /|cby Brian J. Siemers |aSiemers, Brian J"
"|aStudies of the metallo beta lactamase CCrA from Bacteriodes fragilis and a dansylated monocyclic beta lactam(1-(5-dimethylamino-1-napthalenesulfonyl hydrazido)-3-acetamido-4-methoxy-2-azetidinone /|cby Deirdre Murphy |aMurphy, Deirdre"
"|aMeasuring health behavior change /|cby Cynthia W. Kelly |aKelly, Cynthia W"
"|aNutrition :|ba missing link in understanding juvenile delinquency /|cby Christine Auclair |aAuclair, Christine"
"|aCollaboration in the corridor :|bsymbolic interaction and the emergence of community and culture /|cby Robert L. Sanders |aSanders, Robert L"
"|aThe meaning of punishment :|bwhat do inmates expect from prison? /|cby Martha L. Henderson |aHenderson, Martha L"
"|aPercutaneous absorption of catechol in rat and human skin /|cby Connie T. Jung |aJung, Connie T"
"|aAbfall und abfälligkeit als thema und strukturprinzip in Heinrich Bölls werk /|cby Eckard Rademann |aRademann, Eckard"
"|aThe solo piano works of William Grant Still /|cby Mark Edward Hussung |aHussung, Mark Edward"
"|aThe history of Joseph and his brethren;|bGenesis chaprs xxxvii. xxxviii. xl |aBible.|pOld Testament|pGenesis.|lEnglish.|kSelections.|f1865"
"|aProfessional helpers' perceptions of spirituality in the counseling process /|cby Jason S. Bluemlein |aBluemlein, Jason S"
"|aPart I: Fundamental and analytical applications of low power, reduced-pressure inductively coupled plasmas :|bPart II: Extraction and separation of arsenosugar compounds detected by inductively-coupled plasma/mass spectrometry /|cby Lisa S. Milstein |aMilstein, Lisa S"
"|aFeature presence/absence in a vigilance task :|beffects on signal detection, workload, and cerebral hemovelocity /|cby Todd D. Hollander |aHollander, Todd D"
"|aDesigning and manufacturing consumer products for functionality /|cby Wen-Chuan Chiang |aChiang, Wen-Chuan"
"|aReligiousness, coping, and mental health among Hispanic individuals /|cby Raquel Marquez Maymir |aMaymir, Raquel Marquez"
"|aGerman-American newspapers at the Library of Congress |aLibrary of Congress.|bNewspaper and Current Periodical Reading Room"
"|aInvitation to annexation :|bmetropolitan fragmentation and community in Cincinnati and Houston, 1920-1980 /|cby Roger C. Hansen |aHansen, Roger C"
"|aWomen's experience of binge eating disorder /|cby Pamela C. Owens |aOwens, Pamela C"
"|aCeramics and culture :|bthe archaic finewares of Ilion /|cby Susan McMullen Fisher |aFisher, Susan McMullen"
"|aNovel features of cardiomyopathy in streptozotocin-induced diabetic rats /|cby Kin Man Choi |aChoi, Kin Man"
"|aRadical cation chemistry of tethered cinnamate photodimers :|ba biomimetic approach to aryltetrahydronaphthalene lignans /|cby Patrick A. Hutchins |aHutchins, Patrick A"
"|aBeyond the gatekeepers :|bcourt professional' responses to municipal domestic violence cases in an urban area /|cby Jennifer L. Hartman |aHartman, Jennifer L"
"|aDevelopment of magnetically actuated microvalves and micropumps for surface mountable microfluidic systems /|cby Kwang Wook Oh |aOh, Kwang Wook"
"|aOxygen sensing in vascular smooth muscle :|ban investigation of mechanisms important for hypoxia-induced vasodilation in porcine coronary artery /|cby George D. Thorne III |aThorne, George D"
"|aHypothesis testing with the Similarity Index /|cby Anthony Charles Leonard |aLeonard, Anthony Charles"
"|aStudies in bioanalytical separations using capillary electrophoresis and high performance liquid chromatography /|cby Enrique Geovani Yanes Santos |aSantos, Enrique Geovani Yanes"
"|aCrashworthiness simulation of roadside safety structures with development of material model and 3-D fracture procedure /|cby Jin Wu |aWu, Jin"
"|aEvaluation of silicosis in response to the estimated silica exposure from the highest task /|cby Linda Faye Grimsley |aGrimsley, Linda Faye"
"|aPopulation redistribution within the Cincinnati metropolitan area 1970-1990 /|cby Vinh Huu Nguyen |aNguyen, Vinh Huu"
"|aSpin-labeled DNA cationic ligand interactions associated with non-viral gene therapy /|cby Christopher M. Zeitlow |aZeitlow, Christopher M"
"|aA theoretical framework for increasing line worker mobility in discrete product manufacturing through skills and training /|cby Arunkumar Pennathur |aPennathur, Arunkumar"
"|aThe parallel and intersecting planes of Teresa de Cartagena's Arboleda de los enfermos and Admiraçión operum dei /|cby Kerry Ann Kautzman |aKautzman, Kerry Ann"
"|aSimulation, design, and fabrication of InP-based Pnp heterojunction bipolar transistors /|cby Suman Datta |aDatta, Suman"
"|aThe XPA protein alters the specificity of ultraviolet light-induced mutagenesis in vitro /|cNicole M. King |aKing, Nicole M"
"|aPeer acceptance and self-perceptions in children :|bthe impact of gender and race /|cby Angie M. Trzepacz |aTrzepacz, Angie M"
"|aA political economy approach to multilateral conditional lending /|cby Pooja Sharma |aSharma, Pooja"
"|aThe angiogenic phenotype and its role during breast tumorigenesis /|cby Kevin L. Taylor |aTaylor, Kevin L"
"|aHeavy metal pollution of roadways from vehicular and non-vehicular sources :|bCincinnati, OH and Corpus Christi, TX /|cby Dilek Genc Turer |aTurer, Dilek Genc"
"|aJohn Browne (fl. ca. 1490) :|ba discussion of his works /|cby Elizabeth Reid Schauer |aSchauer, Elizabeth Reid"
"|aFactors in the marital adjustment of couples after the spinal cord injury of one of the partners /|cby James Randal Rohrer |aRohrer, James Randal"
"|aMediation of nickel-induced acute lung injury by nitric oxide /|cby Susan A. McDowell |aMcDowell, Susan A"
"|a""Evolution de la représentation de l'Afrique et des Africains dans l'Encyclopédie de Diderot et au cours du siècle des lumières, Tamango de Mérimée, Le roman d'un spahi de Pierre Loti et Voyage au Congo de Gide :|bhumanisme, exotisme, et colonialisme"" /|cby Ibrahim Boukari Amidou |aAmidou, Ibrahim Boukari"
"|aBalancing acts :|bthe re-invention of ethnicity in Jewish American fiction before 1930 /|cby Adam H. Sol |aSol, Adam H"
"|aA model of hostility and coronary heart disease based on orientation to self and others /|cby Sharyl A. Altum |aAltum, Sharyl A"
"|aPhase equilibria and solid state transformations in Nb-rich niobium-titanium-aluminum intermetallic alloys /|cby Keith John Leonard |aLeonard, Keith John"
"|aLimited sampling strategies for facile determination of the area under the curve of anti-cancer agents, paclitaxel and SU5416 /|cby Yao-Wei Zhu |aZhu, Yao-Wei"
"|aGrand reception in the Post-Office in State Street ; Programme of arrangements"
"|aSpatial relationships of population size, source water type, and distance with copper concentrations in public water systems of the state of Ohio /|cby Charles E. Button |aButton, Charles E"
"|aThe impact of 110 years of U.S. Indian policy legislation on ten aspects of reservation-based childrearing /|cby Betty L. Wilson |aWilson, Betty L"
"|ac-Myb :|borganizer of gene expression in thymocytes /|cKevin C. Ess |aEss, Kevin C"
"|aSample introduction techniques in mass spectrometry with radio frequency glow discharge ion source /|cby Mikhail Belkin |aBelkin, Mikhail"
"|aThe portrayal of Africans in textbooks :|ba content analysis study /|cby Karen J. Cudjoe |aCudjoe, Karen J"
"|aGretchen :|ba musical study /|cby Marcianne MacKay |aMacKay, Marcianne"
"|aThe piano etude in the nineteenth century :|bfrom the acquisition of facility to demonstration of virtuosity /|cby Angelina Ngan-chu Au |aAu, Angelina Ngan-chu"
"|aAssuring the subject-matter competence of teachers of the deaf and hard of hearing :|bhow can we make it happen? /|cby Shobha Chachie Joseph |aJoseph, Shobha Chachie"
"|aEmploying land-use schemes as a mitigation strategy for the water quality impacts of global climate change /|cby Amy J. Liu |aLiu, Amy J"
"|aRacial differences in why women have abortions :|ba black feminist thought perspective /|cby Tamika Corinne Odum |aOdum, Tamika Corinne"
"|aLocal subspace classification /|cby Thiagarajan Balachander |aBalachander, Thiagarajan"
"|aTheorem proving guided development of formal assertions and their embedding in a high-level VLSI synthesis system /|cby Narasimhan Narendra |aNarendra, Narasimhan"
"|aThe principles of Brahms's early sonata form :|ba study of Brahms early piano sonatas and ensemble sonatas /|cby Peng Hu |aHupeng"
"|aSummaries of basic writers :|btwo perspectives /|cby Marilyn Palkovacs |aPalkovacs, Marilyn"
"|aTeachers of students with emotional and/or behavioral disorders :|bwhy some stay /|cby Bianca P. Prather-Jones |aPrather-Jones, Bianca P"
"|aProtective role of estradiol-17β in lipid peroxidation /|cby Stacey Ann Ayres |aAyres, Stacey Ann"
"|aThe effect of physical activity on bone mass in obese girls during weight loss /|cby Cynthia A. Cassell |aCassell, Cynthia A"
"|aWie man verschwindet :|bdie macht der schrift in den letzten beiden fragmenten von Franz Kafkas ""Der Verschollene"" /|cby Thomas von Steinaecker |avon Steinaecker, Thomas"
"|aFactors of biological risk and reserve associated with executive behaviors in children and adolescents with spina bifida myelomeningocele /|cby Tanya Maines Brown |aBrown, Tanya Maines"
"|aSpatial interaction modeling of US interstate migration flows :|ba Bayesian perspective /|cby Xingyou Zhang |aZhang, Xingyou"
"|aThe personal vision of recovery questionnaire (PVRQ) :|bthe development of a consumer-derived scale /|cby Lisa Borowitz Ensfield |aEnsfield, Lisa Borowitz"
"|aThe relationship between spirituality and recovery from alcohol and drug addiction :|bimplications for counseling /|cby Robert A. Ross |aRoss, Robert A"
"|aSimulations of field theories in world line representation /|cby Andras Pap |aPap, Andras L."
"|aBenjamin Lees's concerted works for piano and orchestra 1953-1996 /|cby Joe Cooper Galyon |aGalyon, Joe Cooper"
"|aMemorial to Nevin M. Fenneman|c[by] John L. Rich |aRich, John Lyon,|d1884-1956"
"|aAssessment of validity and reliability of a neurophysiologic evoked potential instrument /|cby Wanda O. Wilson |aWilson, Wanda O"
"|aThe jambalaya that is my brain /|cby Jason Daniel Emerson |aEmerson, Jason Daniel"
"|aA study of occupational neurological disorders and hearing loss in aircraft maintenance workers exposed to fuels and solvents /|cLaura R. Kaufman |aKaufman, Laura R"
"|aAgainst the odds :|bthe educational experiences and coping strategies of female students in rural Ethiopia /|cby Emebet Mulugeta |aMulugeta, Emebet"
"|aViolence among African American underclass youth /|cby Ivan E. Watts |aWatts, Ivan E"
"|aRole of compartmentalized creatine kinase in diabetic cardiomyopathy /|cby Saadia Ahmed |aAhmed, Saadia"
"|aThe effect of child gender on maternal scaffolding during joint book reading /|cby Suzanne C. Modly Hackett |aHackett, Suzanne C. Modly"
"|aNew methods of blind equalization in communication systems /|cby Xiaohua Li |aLi, Xiaohua"
"|aThe structure of black holes, supersymmetric black holes and the Chern-Simons gauge theory /|cby Sharmanthie M. Fernando |aFernando, Sharmanthie M"
"|aLeader behaviors :|ba case study of a transformational principal /|cby Daniel Martin Lawler |aLawler, Daniel Martin"
"|aHow black adult learners achieve academic success :|ba model of adult education /|cby Jean T. Pryce |aPryce, Jean T"
"|aInteractional discourse used in book reading by urban Appalachian mothers and their preschool children /|cby Nedra Ann Sneed |aSneed, Nedra Ann"
"|aInteractions of Histoplasma capsulatum yeasts with human dendritic cells /|cby Lucy A. Gildea |aGildea, Lucy A"
"|aA phenotypic characterization of the functional redundancy of two murine Hox genes, hoxa-10 and hoxa-11 :|band a molecular characterization of Spx1, a murine dispersed homeobox gene /|cby William W. Branford, Jr |aBranford, William W"
"|aThe choral tradition at historically black colleges and universities in Alabama, 1880-1940 /|cby James A. Wallace |aWallace, James A"
"|aSecret enemies of true republicanism :|bmost important developmments [sic] regarding the inner life of man and the spirit world, in order to abolish revolutions and wars and to establish permanent peace on earth, also: the plan for redemption of nations from monarchical and other oppresive [sic] speculations and for the introduction of the promised new era of harmony, truth and righteousness on the wohle [sic] globe /|cWritten by Andrew B. Smolnikar |aSmolnikar, Andreas Bernardus,|db. 1795"
"|aThe relationship between personality hardiness and burnout among informal caregivers of people with HIV and AIDS /|cby Bernadette Johns |aJohns, Bernadette"
"|aThird-stream music for band :|ban examination of jazz influences in five selected compositions for winds and percussion /|cby Jeffrey David Emge |aEmge, Jeffrey David"
"|aTherapy attrition among child welfare families /|cby Sonia Thimotheose Andrews |aAndrews, Sonia Thimotheose"
"|aBiological effects of the targeted disruption of the mouse Ron gene and regulated expression of the gene encoding hepatocyte growth factor-like protein /|cby Rebecca S. Muraoka |aMuraoka, Rebecca S"
"|aThe effects of fluid-loading on elastic wave propagation in selected configurations /|cby Waled Hassan |aHassan, Waled"
"|aAn investigation of selected choral works by Lee Hoiby /|cby Mac Larry Lambert, Jr |aLambert, Mac Larry, Jr."
"|aMixed oligopoly, essays on location and capital ownership /|cby Oscar Javier Cardenas |aCardenas, Oscar Javier"
"|aMEMS electrostatic switching technology for microwave systems /|cby Richard E. Strawser |aStrawser, Richard E"
"|aSol-gel derived polyelectrolyte-silica composite materials :|bpreparation, characterization and applications in spectroscopic and spectroelectrochemical sensing /|cby Yining Shi |aShi, Yining"
"|aEvaluation of nanofiltration foulants from treated surface waters /|cby Thomas F. Speth |aSpeth, Thomas F"
"|aThe organ works of Dietrich Buxtehude (1637-1707) and musical-rhetorical analysis and theory /|cby Leon W. Couch III |aCouch, Leon W.,|d1970-"
"|aThe alternative isoforms of the APC tumor suppressor :|btheir structure and function /|cby Irma M. Santoro |aSantoro, Irma M"
"|aExperimental and theoretical study of submicrometer particle formation and capture mechanisms in coal combustion environments /|cby Ye Zhuang |aZhuang, Ye"
"|aThe non-electrostatic effects associated with protein adsorption on an anion-exchange adsorbent /|cby Marvin Edward Thrash, Jr |aThrash, Marvin Edward Jr."
"|aA computerized multi-dimensional support system (CM-DSS) for planning, scheduling and controlling construction projects /|cby Osama Jawad Alkayyali |aAlkayyali, Osama Jawad"
"|aDevelopment of formal structure in the piano poems of Alexander Scriabin /|cby David Rodríguez De La Peña |aPeña, David Rodríguez De La"
"|aThe companion book to Shinichi Suzuki's Suzuki Violin School, volume 1 /|cby Elizabeth Weston Hofeldt |aHofeldt, Elizabeth Weston"
"|aMismatch negativity in normally developing children /|cby Rebekah Fallis Cunningham |aCunningham, Rebekah Fallis"
"|aToward the new Korean musical language :|bthe merging of Korean traditional music and Western music in piano works by contemporary Korean composers /|cby Yoo-Sun Kang |aKang, Yoo-Sun"
"|aEmpire and the rise of the British novel /|cby Brett C. McInelly |aMcInelly, Brett C"
"|aEffect of electrochemical deposition parameters on the synthesis, structure and properties of polyaniline-polypyrrole composite coatings on steel /|cby Ramakrishnan Rajagopalan |aRajagopalan, Ramakrishnan"
"|aDense mixed-conducting ceramic membrane reactor for oxidative coupling of methane /|cby Yongxian Zeng |aZeng, Yongxian"
"|aThe relationships between counselor white racial identity attitudes, methods of clinical training, and self-perceptions of multicultural counseling competencies /|cby John A. Kelly |aKelly, John A"
"|aInfluence of prolactin level on burn-induced immune alterations /|cby Amy L. Dugan |aDugan, Amy L"
"|aEffect of genetic polymorphisms of metabolic enzymes on benzidine-induced bladder cancer in Chinese workers :|ba nested case-control study /|cby Tania Carreón Valencia |aCarreón Valencia, Tania"
"|aWhen kids go bad :|bclass, gender, and delinquency in post World War II, Hamilton County, Ohio, 1945-1961 /|cby Babette Faehmel |aFaehmel, Babette"
"|aProcessing of a fiber reinforced transparent glass matrix composite and study of micromechanics of load transfer from matrix to fiber using micro-fluorescence spectroscopy /|cby Debangshu Banerjee |aBanerjee, Debangshu"
"|aThe impact of a local assistive technology team on the implementation of assistive technology in a school setting /|cby Deborah A. Newton |aNewton, Deborah A"
"|aThe choral music of Norman Dello Joio /|cby Susan Annette Medley |aMedley, Susan Annette"
"|aLearning to float /|cby April Lindner |aLindner, April"
"|aImaging empire :|baspects of Velleius Paterculus' historiography /|cby Emil A. Kramer |aKramer, Emil A"
"|aVisual ethnography of emerging leadership in an educational leadership training program /|cby Gary Evan Brooks |aBrooks, Gary Evan"
"|aA family of reworkable polymer networks by the incorporation of sterically hindered urea linkages /|cby Jitendra Malik |aMalik, Jitendra"
"|aDeciphering transcriptional activity of Drosophila bicoid morphogen :|bselectivity and regulation /|cby Chen Zhao |aZhao, Zhen"
"|aUrban Appalachian women :|bchanging the barriers of oppression through reentry education /|cby Candace A. Sellers |aSellers, Candace A"
"|aThe role of T cell receptor Vβ gene polymorphisms in susceptibility to juvenile rheumatoid arthritis /|cby Jennifer Lynn Brzezinski |aBrzezinski, Jennifer Lynn"
"|aComputer-aided waste minimization of chemical processes /|cby Li Liao |aLiao, Li"
"|aRubber-to metal bonding :|ban investigation of chemical reactions and adhesion at the interface /|cby Craig M. Bertelsen |aBertelsen, Craig M"
"|aThe effects of age and geometry on axonal growth and regeneration :|ba tissue section culture approach /|cby David Brent Pettigrew |aPettigrew, David Brent"
"|aProcessing, mechanical properties, and micromechanics of in-situ failure in transparent ceramic matrix composites /|cby Yongjian Sun |aSun, Yongjian"
"|aA case study of desegregation in Cincinnati Public Schools :|b1974 to 1994 /|cby Esther Kay Erkins |aErkins, Esther Kay"
"|aPotential applications of an existing offender typlogy to child molesting behaviors /|cby Kimberly Gentry Sperber |aSperber, Kimberly Gentry"
"|aDevelopment and evaluation of a colonic delivery system for the antimicrobial agent Nisin /|cby Walid A. Habib |aHabib, Walid A"
"|aThe effect of dictating copy strategy on complex figure recall /|cby Paul D. Newman |aNewman, Paul D"
"|aParent tutoring in repeated reading :|beffects of procedural adherence on fluency, maintenance, and intervention acceptability /|cby Laura Kibler McGraw |aMcGraw, Laura Kibler"
"|aFraming teacher inquiry :|ban examination of professional development school teachers /|cby Terri Lorel Heidotting |aHeidotting, Terri Lorel"
"|aRevisiting group support systems theory :|ban empirical study integrating interpretivist and positivist research methods /|cby Nanda C. Surendra |aSurendra, Nanda C"
"|aMechanisms of cell death regulation during mammary gland development and involution /|cby Jason P. Bailey |aBailey, Jason P"
"|aA post modern critique of attachment theory :|bmoving towards a socially just ecological framework /|cby Thomas D. Knestrict |aKnestrict, Thomas D"
"|aTranscriptional regulation of the adenosine deaminase gene :|bthe role of distinct cis-regulatory modules in mice and humans /|cby Anthony G. Brickner |aBrickner, Anthony G"
