"|aCharles Robinson: first governor of Kansas,|cby Don Whitman Wilson |aWilson, Don Whitman"
"|aA knowledge based evaluation methodology for planar mechanisms /|cby Yicheng Weng |aWeng, Yicheng"
"|aPaul Celan's Ich-du dilemma :|bits relationship to the themes of poetic language and the holocaust /|cby Donna Elaine Robinson |aRobinson, Donna Elaine"
"|aTetra-amidophosphonium compounds,|cby Harold Nelson Hanson |aHanson, Harold Nelson"
"|aKnowledge/power and practice :|ba Foucauldian interpretation of nineteenth century classrooms /|cby Felecia M. Briscoe |aBriscoe, Felecia M"
"|aInvestigation of the streaked particle imaging velocimetry and sizing probe for spray measurements /|cby Derik C. Herpfer |aHerpfer, Derik C"
"|aEstimating free-body modal parameters from tests of a constrained structure /|cby Victor M. Cooley |aCooley, Victor M"
"|aIndirect and direct matching of suggestions to breathing rhythm to enhance hypnotic responsiveness and imagery vividness /|cby John E. Dougherty, Jr |aDougherty, John E"
"|aMaximal theorems related to Hilbert transforms in one and two variables,|cby Eugene Francis Trombley |aTrombley, Eugene Francis"
"|aHamiltonian effective potentials /|cby Beth Ann Basista |aBasista, Beth Ann"
"|aThe meaning of severe visual impairment to older women /|cby Linda Weaver Moore |aMoore, Linda Weaver"
"|aTowards a contemporary style :|bManuel M. Ponce's neoclassical compositions for guitar /|cby Peter S. Poulos |aPoulos, Peter S"
"|aInvestigations of the pharmacological activity and pharmacokinetic disposition of the anti-edema compound coumarin, and its metabolite, 7-hydroxycoumarin /|cby Timothy J. Hardt |aHardt, Timothy J"
"|aAutomated component retrieval and adaptation using formal specifications /|cby John J. Penix |aPenix, John J"
"|aThe occupational definition of police use of excessive force /|cby Stephen T. Holmes |aHolmes, Stephen T"
"|aDeciphering the role of TFIIB in transcriptional activation and start site determination /|cby Daniel J. Carson |aCarson, Daniel J"
"|aThe relationships of location factors to supermarket sales /|cby John Henry Haake |aHaake, John Henry"
"|aFactors related to depression in African-American women /|cby Monica Jackson |aJackson, Monica"
"|aAuditory P300 event-related potentials :|bage versus P300 latency functions /|cby Susan R. Roth |aRoth, Susan R"
"|aSocial location and the 60s generation :|ba test of Mannheim's generational subunit thesis using political attitudes /|cby Amy E. Cassedy |aCassedy, Amy E"
"|aOn asymptotic estimation for certain plane elliptic singular perturbation problems with discontinuous dirichlet conditions,|cby Paul Cyprian Messina |aMessina, Paul Cyprian"
"|aCollaboration, conflict and confrontation in changing power relationships:|ba case study,|cby Halloway C. Sells, Jr |aSells, Halloway C"
"|aThe creation of an alternating sequential/parallel lisp machine /|cby J. Patrick Eberly |aEberly, J. Patrick"
"|aHistory, theory, and narrative :|ban Asian American perspective /|cby Long B. Tran |aTran, Long B"
"|aThe influence of the nineteenth-century Bach revival movement on the piano works of Felix Mendelssohn-Bartholdy, Robert Schumann, Clara Wieck-Schumann, and Johannes Brahms /|cby Siok Lian Tan |aTan, Siok Lian"
"|aOn polymethylenebis (diphenyliodotin) compounds,|cby Jack Joseph Miller |aMiller, Jack Joseph"
"|aAspects of curiosity and their relation to impulse control in fourth grade boys,|cby Joan F. Reckseit |aReckseit, Joan Fleischer"
"|aThe Kantian thing-in-itself or the creative mind,|cby O.W. Miller |aMiller, O.W."
"|aHeat transfer by natural convection in a variable centrifugal field,|cby Walter R. Ernst |aErnst, Walter R"
"|aAttitudes and interests of teachers and prospective teachers,|cby Gordon Hendrickson |aHendrickson, Gordon"
"|aConsistency over time of children's attributions to a situation-specific academic performance /|cby Robert Raymond Nestheide |aNestheide, Robert Raymond"
"|a1990 census of population.|pSupplementary reports.|pDetailed ancestry groups for states |aCensus of population, 1990|pSupplementary reports"
"|aMouse IgG heterogeneous immunoassay development using electrochemical detection :|bbeads and buffers /|cby Melissa A. Cousino |aCousino, Melissa A"
"|aShort-term memory for visual and tactual patterns:|bthe effects of information processing load and interpolated task modality |aClark, Jeffrey L"
"|aA study of selected mathematical competencies for selected accounting positions /|cby Millard Mann, Jr |aMann, Millard"
"|aFeminism, African philosophy and the rejection of dualism :|ban essay in metaphilosophy /|cby Safro Kwame |aKwame, Safro"
"|aEngineered process for the photocatalytic treatment of organic contaminants in water /|cby Dionysios Demetriou Dionysiou |aDionysiou, Dionysios Demetriou"
"|aTraining parents to teach their children about sexual abuse prevention :|bparent and child outcomes /|cby Janice M. Wilkerson |aWilkerson, Janice M"
"|aThe effects of interpersonal skills training on employee job performance in the workplace /|cby Patricia Ellen Terry |aTerry, Patricia Ellen"
"|aIntegrated marketing communications :|bthe effect of advertising and retrieval cue congruency on memory for advertised target information and preference for consumer packaged goods /|cby J. Colleen McCracken |aMcCracken, J. Colleen"
"|aThe status of common sense, G. E. Moore and L. Wittgenstein :|ba comparative study /|cby Sarah Lucia Hoagland |aHoagland, Sarah Lucia"
"|aA study of the proteins and amino acids of the hemolymph of infected and uninfected schistosome vector snails,|cDonald Edmund Gilbertson |aGilbertson, Donald Edmund"
"|aDevelopment of professional radio-television education in Cincinnati, Ohio (1939-1959) /|cby Joseph F. Link Jr |aLink, Joseph F"
"|aThe mechanism of the oxidation of hydrazones,|cby Stanley Michael Dec |aDec, Stanley Michael"
"|aThe pre-entrance prediction of survival in a school of nursing and success on the licensing examination /|cby Jane E. Mueller |aMueller, E. Jane"
"|aBehavioral effects of maternal phenyl-ketonuria in rats,|cby Richard Everett Butcher |aButcher, Richard Everett"
"|aFactors contributing to successful collaboration between speech-language pathologists and classroom teachers /|cby Lauren Elaine Bland |aBland, Lauren Elaine"
"|aThe choral music of Hugo Wolf /|cby Lee David Thompson |aThompson, Lee David"
"|aAn inquiry into the relationship between religiousness and personality /|cby Robert Omer Feldhaus |aFeldhaus, Robert Omer"
"|aIn-core fuel management for boiling water reactors /|cby Shih Hsi Yeh |aYeh, Shih Hsi"
"|aMultivariate ridge residual charts /|cby Amir Javaheri |aJavaheri, Amir"
"|aTarget acquisition with UAVs :|bvigilance displays and advanced cueing interfaces /|cby Daniel Victor Gunn |aGunn, Daniel Victor"
"|aHydrology and drainage of a thin colluvium hillside in Delhi Township, Ohio /|cby William C. Haneberg |aHaneberg, William C"
"|aAuditory brainstem response: |bage versus latency function in adult females /|cby Ossama I. Boulos |aBoulos, Ossama I"
"|aVariance estimation for weakly dependent sequences of random variables /|cby Ramachandran Suresh |aSuresh, Ramachandran"
"|aThe cognitive effects of a corrective advertisement :|ba field experiment using multiple exposures /|cby Stephen D. Calvert |aCalvert, Stephen D"
"|aRole of murine Cyp1a2 gene in aromatic amine-induced toxicity :|bstudies in knockout mice /|cby Hung-chi Liang |aLiang, Hung-chi"
"|aInformation processing in children:|ban extension of the applicability of Jensen's dual-process theory of intelligence,|cby Peter J. Garito |aGarito, Peter J"
"|aDokimasia, a study in Athenian constitutional law /|cby Frederic S. Borowski |aBorowski, Frederic S"
"|aChoosing techniques to preserve environmentally sensitive areas :|ba guide for decision makers in Hamilton County /|cby David Michael Jirousek |aJirousek, David Michael"
"|aGeochemistry and mineralogy of the Molango manganese orebody, Hidalgo State, Mexico /|cby Patrick Masao Okita |aOkita, Patrick Masao"
"|aThe effects of immediate and delayed feedback on the learning of empathy,|cby W. Brendan Reddy |aReddy, W. Brendan,|d1937-"
"|aA study of the strength, substructure and their correlation in irradiated and non-irradiated molybdenum /|cby Kang-Jyh Frank Lee |aLee, Kang-Jyh Frank"
"|aSingle arm length as an indicator of linear growth in children with myelomeningocele /|cby Barbara Joan Belt |aBelt, Barbara Joan"
"|aTrumpet music from the Austro-Bohemian region :|ba survey of selected works for trumpet from the Liechtenstein-Kastelkorn archive of the Kromeriz court /|cby John Edward Irish |aIrish, John Edward"
"|aMaternal risk factors, early life events, and deviant outcomes :|bassessing antisocial pathways from birth through adolescence /|cby Jeff R. Maahs |aMaahs, Jeff R"
"|aStructural identification of a 27-story flat slab-core building for evaluating seismic vulnerability /|cby Somaprasad R. Hosahalli |aHosahalli, Somaprasad R"
"|aLinear invariance and uniform local univalence /|cby Wancang Ma |aMa, Wancang"
"|aJourney-to-work patterns :|btheir spacial dimensions in selected inner city areas of New Orleans /|cby Sister Barbara Marie Francis, SSF |aFrancis, Barbara Marie,|cSister, SSF"
"|aThe characterization of immunoglobulin heavy chain sequences in Xenopus laevis /|cby Joseph Cappello |aCappello, Joseph"
"|aFlow separation between a rotating disk and a coaxial stationary shroud,|cby R. Barry Erickson |aErickson, Reinhold Barry"
"|aA study of self-concepts of siblings of autistic children /|cby Ellen Berger |aBerger, Ellen"
"|aImprovement in the preformance of silicon photodetectors used in integrated optics by edge illumination and optical waveguide integration /|cby Chung-Li Fan |aFan, Chung-Li"
"|aCharge-coupled device (CCD) optical waveguide imager and applications /|cby Chih-Liang Chen |aChen, Zhiliang"
"|aCorrelation of clinical disease course and complications with muscle biopsy findings in children with juvenile dermatomyositis and polymyositis /|cby Jennifer C. Wargula |aWargula, Jennifer C"
"|aAsset structure of the firm :|btheory and empirical evidence /|cby Balasubramant Ramjee |aRamjee, Balasubramani"
"|aAn examination of surrogate (substitute) markers which describe exposure to lead /|cby Robert Alan Oster |aOster, Robert Alan"
"|aNucleophilic and redox re?activity of Ru?thenium (II) and cobalt (III) chalcogen complexes /|cby Michael J. Root |aRoot, Michael J"
"|aThe phytogeographical relationships of the leafy Hepaticae of South Korea with a special consideration to their occurrence in North America,|cby Wonshic Hong |aHong, Wonshic"
"|aThe poetics of disalienation in the novelistic work of Manuel Zapata Olivella (Colombia) and Carlos Guillermo Wilson (Panama) /|cby Haakayoo Nobui Zoggyie |aZoggyie, Haakayoo Nobui"
"|aRed cell membrane resistance and diffusion coefficient during in vitro deoxygenation of the intact red cell,|cby Shou-yien Ho |aHo, Shou-yien,|d1941-"
"|aProcessing and properties of Ni/Sn multilayer composites /|cby Wenchao Wang |aWang, Wenchao"
"|aAssessing the effects of a peer mediation training program on skill acquisition, maintenance and generalization /|cby Markay Larraine Winston |aWinston, Markay Larraine"
"|aThe building program of Septimius Severus at Rome, A.D. 193-211 /|cby Susann Sowers Lusnia |aLusnia, Susann Sowers"
"|aThe role of environments in subcritical crack propagation behavior on AISI 4340 steel /|cby Rong Yau Wang |aWang, Rong Yau"
"|aA wise investment in growing manhood"" :|bthe YMCA and workingmen, 1872-1929 /|cby Thomas Winter |aWinter, Thomas,|d1961-"""
"|aPresidents Test performance of patients with focal epilepsy /|cby Wes S. Houston |aHouston, Wes S"
"|aStrong c-orderings and Witt rings of *-fields /|cby Michele Rena McDonough |aMcDonough, Michele Rena"
"|aTautomeric equilibrium of the first conjugate acids of dimethylaminoazobenzenes,|cby Albert Lawson Miller |aMiller, Albert Lawson"
"|aThe use of the Delphi technique in determining what supervisors can do to improve the quality of classroom instruction /|cby Michael Eugene Dantley |aDantley, Michael Eugene"
"|aApplication and evaluation of a component training approach :|bthe relationship of automatic and controlled processing theory to non-laboratory skill training /|cby Greta L. Myers |aMyers, Greta L"
"|aLog-converting CCD sensor element and three gate MOSFET device /|cby Shiao-Hoo Chang |aChang, Shiao-Hoo"
"|aPatterns of betrayal in the novels of Joseph Conrad,|cby Jackson Wendell Heimer |aHeimer, Jackson Wendell,|d1925-"
"|aThe earliest non-mystical Jewish use of I{460}w /|cby Frank Edward Shaw |aShaw, Frank Edward"
"|aOccupational injuries to the low back,|cby Marcus Buster Bond |aBond, Marcus Buster"
"|aDevelopment of a micropower application-specific integrated circuit for a totally implantable hearing system /|cby Douglas Wente |aWente, Douglas"
"|aTeaching problem identification skills to teacher interns :|ban analysis of instructional methods /|cby Kathryn M. Westcott |aWestcott, Kathryn M"
"|aMMPI role taking by sociopathic and nonsociopathic prison inmates,|cby Norman S. Lanier |aLanier, Norman S"
"|aDispersion studies of flow injection systems /|cby Robert E. Malick |aMalick, Robert E"
"|aMarriages of feminist women :|bdescriptions, difficulties, and resolution strategies /|cby Lisa Michelle Vaughn |aVaughn, Lisa Michelle"
"|aThree dimensional kinematics of human spine / dc by Marutl Ram Gudavalll |aGudavalll, Marutl Ram"
"|aMagnetic anisotropy and broad line nuclear resonance studies of some sandwich compounds,|cby Sister Mary Eleanor Fox |aFox, Mary Eleanor,|cSister"
